%Data filename =  
%Sum of power =     272.8854260
%Multiplication factor for 0.01% FDR = 5.58987 Chi2 CL=  99.999958%
%Multiplication factor for  0.1% FDR = 5.09019 Chi2 CL=  99.999765%
%Multiplication factor for   1% FDR = 3.91579 Chi2 CL=  99.987710%
%Multiplication factor for   5% FDR = 3.38269 Chi2 CL=  99.931010%
%     Frequency Period/Wavelength       Rel.Power   SWA_background           5% FDR           1% FDR         0.1% FDR       0.01% FDR
     15.9658745        0.0626336        0.0133372        0.0210501        0.0712061        0.0824279        0.1071492        0.1176675
     16.0268129        0.0623954        0.0111357        0.0209448        0.0708498        0.0820155        0.1066131        0.1170787
     16.0877514        0.0621591        0.0120298        0.0207655        0.0702433        0.0813133        0.1057004        0.1160764
     16.1486898        0.0619245        0.0158350        0.0205153        0.0693967        0.0803334        0.1044265        0.1146775
     16.2096283        0.0616917        0.0208404        0.0202051        0.0683476        0.0791190        0.1028479        0.1129439
     16.2705667        0.0614607        0.0275426        0.0198540        0.0671599        0.0777441        0.1010607        0.1109813
     16.3315052        0.0612313        0.0349992        0.0194872        0.0659190        0.0763076        0.0991933        0.1089306
     16.3924436        0.0610037        0.0373924        0.0191333        0.0647220        0.0749220        0.0973922        0.1069527
     16.4533821        0.0607778        0.0315893        0.0188215        0.0636675        0.0737012        0.0958053        0.1052100
     16.5143205        0.0605535        0.0245736        0.0185780        0.0628436        0.0727475        0.0945655        0.1038485
     16.5752590        0.0603309        0.0237495        0.0184231        0.0623198        0.0721411        0.0937773        0.1029829
     16.6361974        0.0601099        0.0251978        0.0183700        0.0621401        0.0719332        0.0935070        0.1026861
