% IntCal13 raw data downloaded from http://intcal.qub.ac.uk/intcal13/ 
% Downloaded in 2016. As of 2020, the url redirects to IntCal20 data.						
%...Col 1	2	3	4	5	6	7
% setno	division	calage	calspan	calsig	c14age	c14sig
3	2	1655	10	0	1758	21
3	2	1645	10	0	1776	21
3	2	1635	10	0	1760	21
3	2	1625	10	0	1762	21
3	2	1615	10	0	1712	21
3	2	1205	10	0	1293	21
3	2	1195	10	0	1304	21
3	2	1185	10	0	1297	21
3	2	1175	10	0	1192	21
3	2	1165	10	0	1195	21
3	2	1055	10	0	1133	19
3	2	1045	10	0	1125	19
3	2	1035	10	0	1111	19
3	2	1025	10	0	1097	21
3	2	1015	10	0	1169	21
4	1	5853	1	0	5017	17
4	1	5844	1	0	5057	17
4	1	5835	1	0	5037	12
4	1	5824	1	0	5043	17
4	1	5816	1	0	5090	13
4	1	5808	1	0	5072	12
4	1	5800	1	0	5101	19
4	1	5789	1	0	5076	12
4	1	5776	1	0	5090	13
4	1	5765	1	0	5083	17
4	1	5757	1	0	5058	18
4	1	5748	1	0	5047	17
4	1	5738	1	0	5027	17
4	1	5727	1	0	5023	18
4	1	5721	1	0	4991	17
4	1	5712	1	0	4998	17
4	1	5705	1	0	4973	17
4	1	5700	1	0	4992	17
4	1	5691	1	0	4997	13
4	1	5683	1	0	5008	15
4	1	5676	1	0	4968	13
4	1	5668	1	0	5006	13
4	1	5662	1	0	4999	13
4	1	5654	1	0	4948	17
4	1	5646	1	0	4962	17
4	1	5637	1	0	4915	17
4	1	5631	1	0	4922	17
4	1	5624	1	0	4930	17
4	1	5617	1	0	4941	15
4	1	5612	1	0	4955	17
4	1	5605	1	0	4907	16
4	1	5599	1	0	4874	15
4	1	5593	1	0	4874	17
4	1	5589	1	0	4853	13
4	1	5583	1	0	4785	17
4	1	5577	1	0	4743	13
4	1	5559	1	0	4736	12
4	1	5551	1	0	4765	22
4	1	5544	1	0	4773	17
4	1	5536	1	0	4761	11
4	1	5526	1	0	4799	16
4	1	5515	1	0	4785	18
4	1	5504	1	0	4793	17
4	1	5497	1	0	4822	17
4	1	5491	1	0	4831	17
4	1	5484	1	0	4790	16
4	1	5477	1	0	4775	13
4	1	5471	1	0	4739	17
4	1	5464	1	0	4662	17
4	1	5457	1	0	4688	16
4	1	5450	1	0	4714	16
4	1	5443	1	0	4664	12
4	1	5436	1	0	4644	15
4	1	5429	1	0	4625	16
4	1	5423	1	0	4635	13
4	1	5417	1	0	4649	17
4	1	5415	1	0	4672	17
4	1	5411	1	0	4658	17
4	1	5404	1	0	4669	13
4	1	5398	1	0	4667	13
4	1	5393	1	0	4679	12
4	1	5388	1	0	4654	15
4	1	5384	1	0	4684	18
4	1	5380	1	0	4688	19
4	1	5375	1	0	4702	17
4	1	5370	1	0	4714	12
4	1	5363	1	0	4693	17
4	1	5356	1	0	4718	15
4	1	5348	1	0	4669	17
4	1	5340	1	0	4722	12
4	1	5333	1	0	4718	17
4	1	5328	1	0	4692	15
4	1	5320	1	0	4631	15
4	1	5313	1	0	4600	13
4	1	5308	1	0	4556	16
4	1	5295	1	0	4522	17
4	1	5289	1	0	4500	17
4	1	5280	1	0	4514	17
4	1	5266	1	0	4468	17
4	1	5257	1	0	4456	15
4	1	5247	1	0	4480	16
4	1	5237	1	0	4480	12
4	1	5226	1	0	4451	15
4	1	5215	1	0	4499	9
4	1	5201	1	0	4463	15
4	1	5188	1	0	4490	9
4	1	5177	1	0	4490	10
4	1	5163	1	0	4523	12
4	1	5152	1	0	4538	12
4	2	685.5	23	0	757	17
4	2	712	10	0	817	11
4	2	732	10	0	839	13
4	2	742	10	0	839	15
4	2	762	10	0	870	13
4	2	782	10	0	862	10
4	2	717	24	0	807	12
4	2	738	10	0	844	19
4	2	758	10	0	848	11
4	2	778	10	0	853	19
4	2	798	10	0	906	20
4	2	818	10	0	930	19
4	2	838	10	0	952	11
5	1	12552.5	8	0	10564	27
5	1	12543.5	10	0	10525	27
5	1	12533.5	10	0	10530	26
5	1	12524	11	0	10508	27
5	1	12514	11	0	10434	29
5	1	12504	11	0	10477	30
5	1	12475.5	10	0	10483	31
5	1	12454	11	0	10538	30
5	1	12444	11	0	10535	25
5	1	12434	11	0	10536	36
5	1	12424	11	0	10483	30
5	1	12414	11	0	10451	26
5	1	12540.5	10	0	10597	44
5	1	12539	7	0	10488	31
5	1	12529.5	10	0	10547	29
5	1	12389.5	10	0	10391	30
5	1	12407.5	10	0	10453	36
5	1	12397.5	10	0	10425	38
5	1	12389	7	0	10438	23
5	1	12380.5	10	0	10387	29
5	1	12370.5	10	0	10343	29
5	1	12360.5	10	0	10325	25
5	1	12350.5	10	0	10395	29
5	1	12340.5	10	0	10396	30
5	1	12330.5	10	0	10399	25
5	1	12321	11	0	10415	23
5	1	12297.5	10	0	10355	31
5	2	12400.5	40	0	10472	33
26	1	23438	1	126	19002	310
5	2	12229.5	24	0	10344	26
26	1	23635	1	126	19241	296
26	1	23772	1	126	19350	310
26	1	23914	1	127	19991	344
26	1	23986	1	128	19961	320
26	1	24022	1	128	20102	323
26	1	24207	1	131	20243	325
26	1	24320	1	133	20237	325
26	1	24435	1	135	19923	335
26	1	24591	1	141	20480	342
5	2	12251	21	0	10444	29
5	2	12271	21	0	10375	27
5	2	12291	21	0	10392	26
5	2	12311	21	0	10409	26
5	2	12331	21	0	10338	36
5	2	12351	21	0	10399	32
5	2	12325.5	20	0	10383	43
26	1	24630	1	141	20522	314
26	1	24670	1	142	20299	337
26	1	25074	1	159	20024	327
5	2	12366	11	0	10411	33
5	2	12376	11	0	10386	25
5	2	12056	11	0	10290	42
5	2	12255.5	10	0	10444	24
5	2	12285.5	10	0	10378	33
5	2	12213.5	10	0	10354	24
5	2	12203.5	10	0	10394	21
5	2	12193.5	10	0	10394	24
5	2	12183.5	10	0	10381	23
5	2	12173.5	10	0	10395	29
5	3	11178	11	0	9738	27
5	3	11200	5	0	9749	27
5	3	11011.5	6	0	9613	27
5	3	11047.5	6	0	9576	35
5	3	11068	5	0	9564	35
5	3	11082	7	0	9637	36
5	3	11135	5	0	9665	35
5	3	11145.5	4	0	9670	30
5	3	11189	5	0	9780	30
5	3	11205	3	0	9816	31
5	3	11154	3	0	9680	35
5	3	11169.5	4	0	9665	35
5	3	10524	5	0	9357	34
5	3	11392	9	0	9945	35
5	3	11183.5	6	0	9691	35
26	1	22761	1	131	18794	320
5	3	10034	9	0	8856	30
5	3	10418	9	0	9245	31
5	3	10937	5	0	9586	36
5	3	10947.5	14	0	9644	39
5	3	10257.5	6	0	9174	34
5	3	11042.5	10	0	9564	30
5	3	11265	11	0	9928	40
5	3	10503	9	0	9307	40
5	3	10515.5	4	0	9354	43
5	3	10530.5	4	0	9336	35
5	3	10545.5	4	0	9309	34
5	3	10560.5	4	0	9348	34
5	3	10575.5	4	0	9394	35
5	3	11190.5	4	0	9739	36
5	3	11210.5	4	0	9751	42
5	3	11233	9	0	9837	35
5	3	11255.5	4	0	9939	40
5	3	11275.5	4	0	9939	27
5	3	11295.5	4	0	9963	35
5	3	11315.5	4	0	9934	35
5	3	11333	9	0	9993	30
5	3	11348	19	0	9950	35
5	3	10135	9	0	8932	30
5	3	10897.5	4	0	9618	30
5	3	10157.5	4	0	8936	34
5	3	10935	19	0	9601	26
5	3	10590.5	4	0	9454	36
5	3	10177.5	4	0	8963	31
5	3	10215	9	0	9067	31
5	3	10626	3	0	9410	26
5	3	10610.5	4	0	9456	20
5	3	10885.5	4	0	9623	22
5	3	10593	9	0	9428	24
5	3	10653	9	0	9458	32
5	3	10683.5	4	0	9462	34
5	3	10615.5	4	0	9405	46
5	3	10630.5	4	0	9455	46
5	3	10665.5	4	0	9463	46
5	3	10730.5	4	0	9474	46
5	3	10700.5	4	0	9520	46
5	3	10715.5	4	0	9506	46
5	3	10765.5	4	0	9540	27
5	3	10775.5	4	0	9559	34
5	3	10795.5	4	0	9595	26
5	3	10805.5	4	0	9585	27
5	3	10820.5	4	0	9587	27
5	3	10835.5	4	0	9609	26
5	3	10850.5	4	0	9601	24
5	3	10865.5	4	0	9576	26
5	3	10880.5	4	0	9603	31
5	3	11144	11	0	9718	28
5	3	11087	11	0	9661	34
5	3	10573	11	0	9331	46
5	3	10794	11	0	9568	47
5	3	10932	11	0	9628	47
5	3	11046	11	0	9560	42
5	3	10784	7	0	9488	40
5	3	10610.5	10	0	9439	43
5	3	11338	21	0	9975	39
5	3	11831.5	20	0	10188	25
5	3	11671.5	20	0	10054	27
5	3	11651.5	20	0	10077	25
5	3	11631.5	20	0	10076	27
5	3	10105	5	0	8835	27
5	3	10087.5	10	0	8841	24
5	3	10095	5	0	8871	32
5	3	9957.5	10	0	8894	29
5	3	9967.5	10	0	8921	25
5	3	11691.5	20	0	10038	25
5	3	11896.5	30	0	10156	35
5	3	9937.5	10	0	8890	29
5	3	11926.5	30	0	10162	27
5	3	11731.5	20	0	10105	31
5	3	11771.5	20	0	10189	45
5	3	10067.5	10	0	8859	25
5	3	10047.5	10	0	8907	25
5	3	11811.5	20	0	10130	24
5	3	11851.5	20	0	10244	33
5	3	9997.5	10	0	8823	31
5	3	9977.5	10	0	8930	27
5	3	10120	5	0	8934	24
5	3	10140	5	0	8894	27
5	3	10160	5	0	8960	24
5	3	10180	5	0	8967	30
5	3	10017.5	10	0	8935	26
5	3	10099.5	6	0	8850	29
5	3	10200	5	0	9030	25
5	3	10100	5	0	8847	27
5	3	11597	11	0	10022	31
5	3	11492	11	0	9991	33
5	3	11691.5	20	0	10114	38
5	3	11111	11	0	9703	27
5	3	11582	11	0	10054	38
5	3	11742	11	0	10055	31
5	3	11731.5	20	0	10126	25
5	3	11711.5	20	0	10104	26
5	3	11751.5	20	0	10090	29
5	3	11771.5	20	0	10156	24
5	3	11791.5	20	0	10134	26
5	3	11811.5	20	0	10170	29
5	3	11537.5	20	0	9991	31
5	3	11100	7	0	9647	32
5	3	10844.5	8	0	9643	30
5	3	10415	7	0	9242	30
5	3	11066.5	8	0	9582	36
5	3	11371	11	0	9992	45
5	3	10171	5	0	8925	28
5	3	10019	5	0	8921	35
5	3	10344	21	0	9238	30
5	3	11061.5	6	0	9501	42
5	3	10937.5	6	0	9613	38
5	3	11074.5	6	0	9668	32
5	3	10215	11	0	9023	24
5	3	11033.5	4	0	9568	27
5	3	10941.5	4	0	9630	30
5	3	11504.5	4	0	10048	28
5	3	11499.5	4	0	10000	30
5	3	11479.5	4	0	10059	39
5	3	11380	11	0	9920	32
5	3	10297	11	0	9163	28
5	3	11544.5	6	0	10013	43
5	3	11620	11	0	10036	39
5	3	11043	21	0	9510	40
5	3	10245	9	0	9127	34
5	3	10262.5	14	0	9154	28
5	3	11640	9	0	10023	38
5	3	11660	9	0	10091	38
5	3	11680	9	0	10040	32
5	3	11690	9	0	10052	43
5	3	11066.5	8	0	9645	40
5	3	10384.5	24	0	9248	38
5	3	10133.5	12	0	8860	30
5	3	10936.5	4	0	9619	32
5	3	11001.5	4	0	9539	35
5	3	11024	9	0	9586	42
5	3	11099	9	0	9615	39
5	3	11116.5	4	0	9657	36
5	3	10951.5	4	0	9561	28
5	3	10966.5	4	0	9582	45
5	3	10986.5	4	0	9524	43
5	3	11136.5	4	0	9656	38
5	3	11151.5	4	0	9673	40
5	3	11449.5	4	0	10089	36
5	3	11469.5	4	0	10018	31
5	3	11414.5	4	0	10056	36
5	3	11429.5	4	0	9994	35
5	3	11439.5	4	0	10041	36
5	3	11449.5	4	0	10008	45
5	3	11514.5	4	0	10069	36
5	3	11529.5	4	0	10053	39
5	3	11539.5	4	0	10052	36
5	3	11554.5	4	0	10020	43
5	3	11559.5	4	0	10040	45
5	3	11573.5	6	0	10059	40
5	3	10324.5	6	0	9168	40
5	3	11179.5	14	0	9671	31
5	3	11192	9	0	9677	24
5	3	11214.5	4	0	9802	34
5	3	11234.5	4	0	9804	34
5	3	11254.5	4	0	9838	34
5	3	11264.5	4	0	9875	34
5	3	11282	9	0	9921	34
5	3	11302	9	0	9893	34
5	3	11324.5	4	0	9947	34
5	3	11334.5	4	0	9941	34
5	3	11254	11	0	9955	34
5	3	10075	11	0	8872	32
5	3	10937	21	0	9548	39
5	3	11582	31	0	10009	47
5	3	11635	9	0	10033	45
5	3	10223	9	0	9021	34
5	3	10243	9	0	9065	34
5	3	10443	9	0	9274	38
5	3	10463	9	0	9293	39
5	3	10233	9	0	9086	34
5	3	10253	9	0	9191	31
5	3	10273	9	0	9164	28
5	3	10293	9	0	9179	28
5	3	10303	9	0	9220	30
5	3	10333	9	0	9186	30
5	3	10353	9	0	9222	34
5	3	10373	9	0	9243	34
5	3	10393	9	0	9220	34
5	3	10413	9	0	9254	34
5	3	10453	9	0	9285	27
5	3	10473	9	0	9191	36
5	3	10492.5	8	0	9266	32
5	3	10208	19	0	9097	34
5	4	9919	11	0	8904	40
5	4	9906.5	4	0	8887	40
5	4	9896.5	4	0	8832	40
5	4	9886.5	4	0	8762	40
5	4	9876.5	4	0	8760	40
5	4	9866.5	4	0	8755	40
5	4	9841.5	4	0	8816	40
5	4	9826.5	4	0	8813	40
5	4	9786.5	4	0	8801	40
5	4	9158	5	0	8271	40
5	4	9168.5	4	0	8277	40
5	4	9178.5	4	0	8232	40
5	4	9188.5	4	0	8239	40
5	4	9198.5	4	0	8198	40
5	4	9208.5	4	0	8251	40
5	4	9216	9	0	8296	40
5	4	9607	1	0	8735	40
5	4	9617	1	0	8708	40
5	4	9627	1	0	8733	40
5	4	9641.5	2	0	8710	40
5	4	9649	1	0	8648	40
5	4	9657	1	0	8721	40
5	4	9664.5	6	0	8721	40
5	4	9355.5	4	0	8382	40
5	4	9420.5	4	0	8371	40
5	4	9542	11	0	8577	40
5	4	9560.5	4	0	8736	40
5	4	9470.5	4	0	8458	40
5	4	9505.5	4	0	8509	40
5	4	9525.5	4	0	8474	40
5	4	9550.5	4	0	8746	40
5	4	9560.5	2	0	8696	40
5	4	9600.5	6	0	8719	40
5	4	9584.5	2	0	8727	45
5	4	9535.5	4	0	8528	40
5	4	9337.5	10	0	8380	40
5	4	9568	9	0	8739	40
5	4	9370.5	4	0	8315	40
5	4	9408	7	0	8279	40
5	4	9488.5	6	0	8455	40
5	4	9517.5	6	0	8439	40
5	4	9368.5	6	0	8300	40
5	4	9991	5	0	8893	27
5	4	9861.5	4	0	8810	26
5	4	9846.5	4	0	8823	25
5	4	9971	5	0	8921	24
5	4	9966	5	0	8901	24
5	4	9961	5	0	8894	27
5	4	10016	5	0	8911	24
5	4	9981	5	0	8947	24
5	4	10046	5	0	8935	21
5	4	10001	5	0	8874	24
5	4	10051	5	0	8901	27
5	4	10061	5	0	8918	27
5	4	10056	5	0	8934	38
5	4	9851.5	4	0	8772	31
5	4	9771.5	4	0	8772	28
5	4	9801.5	4	0	8820	31
5	4	9781.5	4	0	8791	32
5	4	9871.5	4	0	8858	27
5	4	9821.5	4	0	8822	28
5	4	9836.5	4	0	8818	28
5	4	9881.5	4	0	8764	27
5	4	9891.5	4	0	8842	27
5	4	9901.5	4	0	8774	27
5	4	9911.5	4	0	8850	27
5	5	3444.5	10	0	3206	18
5	5	3454.5	10	0	3276	19
5	5	3464.5	10	0	3254	17
5	5	3474.5	10	0	3247	20
5	5	3484.5	10	0	3297	19
5	5	3494.5	10	0	3306	20
5	5	3504.5	10	0	3276	19
5	5	3514.5	10	0	3327	19
5	5	3524.5	10	0	3300	19
5	5	3534.5	10	0	3303	18
5	5	3544.5	10	0	3278	18
5	5	3554.5	10	0	3279	17
5	5	3564.5	10	0	3340	20
5	5	3574.5	10	0	3343	19
5	5	3584.5	10	0	3368	19
5	5	3594.5	10	0	3363	18
5	5	3604.5	10	0	3384	19
5	6	8357.5	10	0	7542	38
5	6	8347.5	10	0	7454	38
5	6	9131	7	0	8271	38
5	6	8280.5	6	0	7493	43
5	6	8029.5	6	0	7314	42
5	6	7795.5	6	0	7067	43
5	6	7845.5	6	0	6995	43
5	6	7089.5	6	0	6319	38
5	6	7069.5	6	0	6240	39
5	6	9035	5	0	8263	38
5	6	9110	5	0	8211	47
5	6	9024	5	0	8163	38
5	6	9014	5	0	8152	38
5	6	9070	5	0	8141	46
5	6	8900	5	0	8080	49
5	6	8995	5	0	8019	43
5	6	8915	5	0	8019	43
5	6	8940	5	0	8015	55
5	6	8875	5	0	7995	38
5	6	8700	5	0	7963	42
5	6	8645	5	0	7940	43
5	6	8685	5	0	7924	45
5	6	8620	5	0	7873	49
5	6	8715	5	0	7867	43
5	6	8430	5	0	7752	40
5	6	8590	5	0	7745	46
5	6	8485	5	0	7737	45
5	6	8340	5	0	7467	38
5	6	8321	5	0	7417	43
5	6	8270	5	0	7402	38
5	6	7854	5	0	7053	39
5	6	7896	5	0	7005	38
5	6	7183	5	0	6336	39
5	6	6698	5	0	5942	24
5	6	9044.5	4	0	8249	53
5	6	9115.5	4	0	8212	45
5	6	8730.5	4	0	8003	47
5	6	8330.5	4	0	7515	38
5	6	8313.5	4	0	7406	38
5	6	8113.5	4	0	7352	38
5	6	7168.5	4	0	6317	39
5	6	6852.5	4	0	6016	22
5	6	9144	3	0	8199	55
5	6	9066	3	0	8166	47
5	6	9022	3	0	8158	84
5	6	9011	3	0	8157	38
5	6	9006	3	0	8000	38
5	6	8954	3	0	7991	38
5	6	8756	3	0	7974	45
5	6	8972	3	0	7913	46
5	6	8258	3	0	7485	38
5	6	8216	3	0	7472	38
5	6	8293	3	0	7470	43
5	6	8335	3	0	7464	38
5	6	8325	3	0	7461	38
5	6	8315	3	0	7454	38
5	6	8310	3	0	7437	38
5	6	8300	3	0	7423	38
5	6	8137	3	0	7421	40
5	6	8084	3	0	7355	38
5	6	7939	3	0	7208	42
5	6	7988	3	0	7205	40
5	6	7973	3	0	7138	38
5	6	7914	3	0	7085	38
5	6	7258	3	0	6345	39
5	6	6884	3	0	6100	26
5	6	6851	3	0	6040	24
5	6	6677	3	0	5923	38
5	6	6034	3	0	5368	24
5	6	6044	3	0	5354	23
5	6	6064	3	0	5336	24
5	6	6074	3	0	5334	22
5	6	6024	3	0	5328	27
5	6	6054	3	0	5318	23
5	6	6084	3	0	5269	24
5	6	9103.5	2	0	8198	47
5	6	8999.5	2	0	8166	43
5	6	9025.5	2	0	8161	39
5	6	9001.5	2	0	8150	38
5	6	8997.5	2	0	8083	38
5	6	9009.5	2	0	8081	54
5	6	8865.5	2	0	8041	46
5	6	8783.5	2	0	7991	43
5	6	8833.5	2	0	7982	53
5	6	8841.5	2	0	7966	38
5	6	8747.5	2	0	7945	38
5	6	8769.5	2	0	7925	57
5	6	8815.5	2	0	7923	47
5	6	8599.5	2	0	7882	78
5	6	8554.5	2	0	7816	43
5	6	8454.5	2	0	7811	43
5	6	8546.5	2	0	7807	43
5	6	8544.5	2	0	7782	38
5	6	8522.5	2	0	7744	42
5	6	8393.5	2	0	7707	43
5	6	8392.5	2	0	7612	54
5	6	8402.5	2	0	7569	38
5	6	8347.5	2	0	7563	38
5	6	8347.5	2	0	7557	38
5	6	8352.5	2	0	7542	38
5	6	8237.5	2	0	7537	38
5	6	8318.5	2	0	7480	38
5	6	8357.5	2	0	7470	38
5	6	8328.5	2	0	7460	38
5	6	8326.5	2	0	7446	42
5	6	8293.5	2	0	7410	62
5	6	8006.5	2	0	7152	40
5	6	6810.5	2	0	6096	24
5	6	6858.5	2	0	6080	38
5	6	6898.5	2	0	6078	38
5	6	6866.5	2	0	6044	26
5	6	6834.5	2	0	6042	24
5	6	6803.5	2	0	6039	24
5	6	6832.5	2	0	6027	24
5	6	6759.5	2	0	6026	24
5	6	6779.5	2	0	5978	26
5	6	6679.5	2	0	5939	24
5	6	6719.5	2	0	5926	24
5	6	6659.5	2	0	5864	24
5	6	6639.5	2	0	5863	24
5	6	6663.5	2	0	5861	38
5	6	6594.5	2	0	5754	38
5	6	8664	1	0	8001	45
5	6	8406	1	0	7686	38
5	6	8418	1	0	7671	38
5	6	8378	1	0	7632	38
5	6	8365	1	0	7623	42
5	6	8387	1	0	7572	38
5	6	8365	1	0	7537	62
5	6	8332	1	0	7517	38
5	6	8351	1	0	7499	74
5	6	8337	1	0	7472	38
5	6	8342	1	0	7463	38
5	6	8337	1	0	7452	38
5	6	8362	1	0	7430	46
5	6	7006	1	0	6249	38
5	6	7125	1	0	6230	40
5	6	7036	1	0	6206	38
5	6	6982	1	0	6147	38
5	6	6944	1	0	6026	38
5	6	6879	1	0	6005	38
5	6	6606	1	0	5893	40
5	6	6619	1	0	5850	38
5	6	6650	1	0	5817	38
5	6	6502	1	0	5805	38
5	6	6642	1	0	5798	38
5	6	6634	1	0	5793	38
5	6	6453	1	0	5785	39
5	6	6537	1	0	5747	40
5	6	6515	1	0	5738	38
5	6	6526	1	0	5728	38
5	6	6546	1	0	5721	38
5	6	6411	1	0	5720	40
5	6	6471	1	0	5715	39
5	6	6325	1	0	5714	47
5	6	6401	1	0	5690	39
5	6	6463	1	0	5677	51
5	6	6333	1	0	5659	38
5	6	6442	1	0	5657	47
5	6	6356	1	0	5654	38
5	6	6491	1	0	5639	40
5	6	6383	1	0	5635	38
5	6	6420	1	0	5615	38
5	6	6392	1	0	5596	38
5	6	6342	1	0	5579	39
5	6	6432	1	0	5575	40
5	7	2794.5	10	0	2729	14
5	7	2789.5	10	0	2707	13
5	7	2774.5	10	0	2699	13
5	7	2764.5	10	0	2688	14
5	7	2754.5	10	0	2652	14
5	7	2744.5	10	0	2615	14
5	7	2734.5	10	0	2599	17
5	7	2724.5	10	0	2562	13
5	7	2714.5	10	0	2533	15
5	7	2704.5	10	0	2533	15
5	7	2702.5	6	0	2514	23
5	7	2694.5	10	0	2502	14
5	7	2684.5	10	0	2492	13
5	7	2674.5	10	0	2469	14
5	7	2664.5	10	0	2452	15
5	7	2654.5	10	0	2461	14
5	7	2644.5	10	0	2431	15
5	7	2634.5	10	0	2506	15
5	7	2624.5	10	0	2561	14
5	7	2614.5	10	0	2495	15
5	7	2604.5	10	0	2439	13
5	7	2594.5	10	0	2507	15
5	7	2584.5	10	0	2506	13
5	7	2574.5	10	0	2514	15
5	7	3624.5	10	0	3396	15
5	7	3604.5	10	0	3346	17
5	7	3644.5	10	0	3424	15
5	7	3614.5	10	0	3374	24
5	7	3634.5	10	0	3376	15
5	7	9774.5	10	0	8806	20
5	7	9764.5	10	0	8774	19
5	7	9754.5	10	0	8775	19
5	7	9744.5	10	0	8798	21
5	7	9734.5	10	0	8756	23
5	7	9724.5	10	0	8707	32
5	7	9714.5	10	0	8785	20
5	7	9704.5	10	0	8775	23
5	8	3226	4	0	3045	24
5	8	3231	4	0	3046	19
5	8	3246	4	0	3064	26
5	8	3241	4	0	3065	21
5	8	3236	4	0	3053	17
5	8	3302	6	0	3071	18
5	8	3256	4	0	3119	19
5	8	3251	4	0	3112	24
5	8	3296	4	0	3072	20
5	8	3286	4	0	3099	17
5	8	3281	4	0	3113	15
5	8	3276	4	0	3098	20
5	8	3271	4	0	3091	15
5	8	3266	4	0	3085	13
5	8	3261	4	0	3088	14
5	8	3291	4	0	3070	17
5	8	3107	4	0	2950	15
5	8	3102	4	0	2929	15
5	8	3097	4	0	2943	15
5	8	3092	4	0	2950	15
5	8	3087	4	0	2973	17
5	8	3082	4	0	2940	21
5	8	3077	4	0	2963	18
5	8	3072	4	0	2923	18
5	8	3067	4	0	2944	18
5	8	3062	4	0	2916	17
5	8	3257	4	0	3097	25
5	8	3217	4	0	3042	15
5	8	3222	4	0	3019	15
5	8	3227	4	0	3031	18
5	8	3232	4	0	3050	15
5	8	3237	4	0	3081	20
5	8	3242	4	0	3042	21
5	8	3212	4	0	3028	14
5	8	3252	4	0	3022	20
5	8	3192	4	0	3013	18
5	8	3172	4	0	3011	14
5	8	3167	4	0	2957	17
5	8	3162	4	0	3018	27
5	8	3197	4	0	3037	15
5	8	3187	4	0	3049	15
5	8	3177	4	0	2986	18
5	8	3182	4	0	3016	17
5	8	3247	4	0	3054	24
5	8	3202	4	0	3001	14
5	8	3207	4	0	3018	13
5	8	3476	4	0	3246	14
5	8	3541	4	0	3271	17
5	8	3536	4	0	3261	17
5	8	3531	4	0	3293	14
5	8	3526	4	0	3312	19
5	8	3521	4	0	3302	15
5	8	3516	4	0	3288	18
5	8	3511	4	0	3286	18
5	8	3506	4	0	3283	15
5	8	3501	4	0	3311	14
5	8	3496	4	0	3263	19
5	8	3491	4	0	3259	18
5	8	3481	4	0	3294	24
5	8	3471	4	0	3266	17
5	8	3466	4	0	3262	26
5	8	3461	4	0	3284	17
5	8	3441	4	0	3193	15
5	8	3591	4	0	3369	23
5	8	3431	4	0	3197	18
5	8	3451	4	0	3208	25
5	8	3456	4	0	3228	19
5	8	3451	4	0	3236	20
5	8	3446	4	0	3199	15
5	8	3486	4	0	3300	18
5	8	3551	4	0	3297	17
5	8	3596	4	0	3358	27
5	8	3586	4	0	3326	21
5	8	3576	4	0	3354	18
5	8	3571	4	0	3313	18
5	8	3566	4	0	3325	17
5	8	3561	4	0	3296	14
5	8	3581	4	0	3344	20
5	8	3556	4	0	3282	14
5	8	3529.5	7	0	3278	25
5	8	3436	4	0	3183	18
5	8	3536	4	0	3273	23
5	8	3541	4	0	3230	23
5	8	3546	4	0	3290	15
5	8	3486	4	0	3288	13
5	8	3491	4	0	3269	15
5	8	3496	4	0	3311	14
5	8	3501	4	0	3271	15
5	8	3654.5	9	0	3471	18
5	8	3644.5	9	0	3408	18
5	8	3634.5	9	0	3396	18
5	8	3624.5	9	0	3403	19
5	8	3614.5	9	0	3386	18
5	8	3614.5	9	0	3409	25
5	8	3604.5	9	0	3385	19
5	8	3594.5	9	0	3364	18
5	8	3584.5	9	0	3368	19
5	8	3574.5	9	0	3343	19
5	8	3564.5	9	0	3340	20
5	8	3554.5	9	0	3279	17
5	8	3544.5	9	0	3280	17
5	8	3534.5	9	0	3303	18
5	8	3524.5	9	0	3300	19
5	8	3514.5	9	0	3326	19
5	8	3504.5	9	0	3276	19
5	8	3494.5	9	0	3307	20
5	8	3484.5	9	0	3297	19
5	8	3474.5	9	0	3248	20
5	8	3464.5	9	0	3254	17
5	8	3454.5	9	0	3276	19
5	8	3444.5	9	0	3206	18
5	9	14153.5	9	20	12357	35
5	9	14133.5	9	20	12365	35
5	9	14113.5	9	20	12347	35
5	9	14073	10	20	12251	32
5	9	13993.5	9	20	12048	35
5	9	13914	10	20	12040	27
5	9	13903	20	20	12029	31
5	9	13890.5	9	20	12073	37
5	9	13870.5	9	20	12057	29
5	9	13865.5	9	20	12027	45
5	9	13850.5	9	20	12071	38
5	9	13845.5	9	20	12077	33
5	9	13835.5	9	20	12063	32
5	9	13834.5	3	20	12030	26
5	9	13825.5	9	20	12002	37
5	9	13805.5	9	20	12017	24
5	9	13805.5	9	20	12035	33
5	9	13795.5	9	20	12034	24
5	9	13795.5	9	20	11960	31
5	9	13786.5	9	20	11970	37
5	9	13785.5	9	20	12041	25
5	9	13785.5	9	20	12031	39
5	9	13775.5	9	20	12036	27
5	9	13767.5	9	20	12025	26
5	9	13766.5	9	20	12018	25
5	9	13765.5	9	20	11914	30
5	9	13765.5	9	20	11971	27
5	9	13756.5	9	20	11947	29
5	9	13755.5	9	20	11905	26
5	9	13754.5	9	20	11964	36
5	9	13745.5	9	20	11931	25
5	9	13744.5	9	20	11877	33
5	9	13743.5	9	20	11861	21
5	9	13742	10	20	11912	33
5	9	13736.5	9	20	11939	29
5	9	13735.5	9	20	11882	23
5	9	13728	6	20	11881	46
5	9	13727.5	9	20	11889	37
5	9	13726.5	9	20	11903	29
5	9	13725.5	9	20	11872	24
5	9	13724.5	9	20	11910	29
5	9	13723.5	9	20	11806	26
5	9	13720.5	19	20	11805	29
5	9	13717.5	9	20	11834	31
5	9	13716.5	9	20	11891	29
5	9	13715.5	9	20	11869	30
