0.39514	1886.4	26594	40864	54560	67811	97612	1.22E+05
0.39642	4131.7	26524	40757	54416	67633	97355	1.22E+05
0.3977	7631.2	26455	40651	54275	67457	97102	1.22E+05
0.39898	34594	26387	40547	54136	67284	96853	1.21E+05
0.40026	21603	26321	40444	53999	67114	96608	1.21E+05
0.40153	11226	26255	40344	53864	66947	96368	1.21E+05
0.40281	5380.9	26190	40244	53732	66783	96131	1.20E+05
0.40409	11130	26127	40147	53602	66621	95898	1.20E+05
0.40537	18213	26064	40051	53474	66461	95668	1.20E+05
0.40665	25019	26003	39957	53348	66305	95443	1.20E+05
0.40793	9587.1	25943	39864	53224	66151	95222	1.19E+05
0.40921	9672.4	25883	39773	53102	66000	95004	1.19E+05
0.41049	5328.1	25825	39683	52983	65851	94790	1.19E+05
0.41176	2195.7	25768	39595	52865	65705	94580	1.18E+05
0.41304	5616.3	25711	39508	52749	65561	94373	1.18E+05
0.41432	23678	25656	39423	52636	65420	94170	1.18E+05
0.4156	17675	25602	39340	52525	65282	93970	1.18E+05
0.41688	17826	25549	39258	52415	65146	93775	1.17E+05
0.41816	19360	25496	39178	52308	65012	93582	1.17E+05
0.41944	41917	25445	39099	52202	64881	93394	1.17E+05
0.42072	38058	25394	39021	52099	64752	93208	1.17E+05
0.42199	30497	25345	38945	51997	64626	93027	1.16E+05
0.42327	56744	25296	38870	51897	64502	92848	1.16E+05
0.42455	38464	25249	38797	51800	64381	92674	1.16E+05
0.42583	29321	25202	38725	51704	64262	92502	1.16E+05
0.42711	16490	25156	38655	51610	64145	92334	1.16E+05
0.42839	30484	25111	38586	51518	64031	92170	1.15E+05
0.42967	38947	25067	38519	51428	63919	92008	1.15E+05
0.43095	29084	25024	38452	51339	63809	91850	1.15E+05
0.43223	25864	24982	38388	51253	63701	91696	1.15E+05
0.4335	26042	24941	38324	51168	63596	91544	1.15E+05
0.43478	35579	24900	38262	51086	63493	91396	1.14E+05
0.43606	5972.2	24861	38202	51005	63393	91251	1.14E+05
0.43734	12883	24822	38142	50925	63294	91109	1.14E+05
0.43862	29990	24785	38084	50848	63198	90971	1.14E+05
0.4399	48296	24748	38028	50772	63104	90836	1.14E+05
0.44118	26763	24712	37972	50698	63012	90703	1.14E+05
0.44246	9083.2	24677	37918	50626	62923	90574	1.13E+05
0.44373	36866	24642	37866	50556	62835	90449	1.13E+05
0.44501	11284	24609	37814	50487	62750	90326	1.13E+05
0.44629	4126.4	24576	37764	50421	62667	90206	1.13E+05
0.44757	4659.2	24545	37715	50355	62586	90090	1.13E+05
0.44885	20407	24514	37668	50292	62507	89976	1.13E+05
0.45013	15866	24484	37622	50230	62430	89866	1.13E+05
0.45141	12089	24454	37577	50170	62356	89758	1.12E+05
0.45269	15040	24426	37533	50112	62283	89654	1.12E+05
0.45396	1933.9	24398	37490	50055	62213	89553	1.12E+05
0.45524	10103	24371	37449	50000	62144	89454	1.12E+05
0.45652	14070	24345	37409	49947	62078	89359	1.12E+05
0.4578	17903	24320	37371	49895	62014	89266	1.12E+05
0.45908	21028	24296	37333	49845	61952	89177	1.12E+05
0.46036	14718	24272	37297	49797	61892	89090	1.12E+05
0.46164	7531.9	24250	37262	49750	61834	89007	1.11E+05
0.46292	2628.5	24228	37228	49705	61778	88926	1.11E+05
0.46419	10022	24206	37196	49662	61724	88849	1.11E+05
0.46547	9889.3	24186	37164	49620	61672	88774	1.11E+05
0.46675	3053.8	24166	37134	49580	61622	88702	1.11E+05
0.46803	3691	24148	37106	49541	61574	88633	1.11E+05
0.46931	7305.3	24130	37078	49504	61528	88567	1.11E+05
0.47059	5407	24112	37051	49469	61484	88504	1.11E+05
0.47187	6624.2	24096	37026	49435	61442	88443	1.11E+05
0.47315	13031	24080	37002	49403	61402	88386	1.11E+05
0.47442	14342	24065	36979	49372	61364	88331	1.11E+05
0.4757	3308.2	24051	36957	49343	61328	88279	1.11E+05
0.47698	4555.4	24038	36937	49316	61294	88230	1.10E+05
0.47826	16656	24025	36918	49290	61262	88184	1.10E+05
0.47954	28772	24014	36899	49266	61232	88141	1.10E+05
0.48082	15415	24003	36883	49243	61204	88100	1.10E+05
0.4821	2421.3	23992	36867	49222	61178	88063	1.10E+05
0.48338	14077	23983	36852	49203	61153	88028	1.10E+05
0.48465	8000.4	23974	36839	49185	61131	87996	1.10E+05
0.48593	5712	23966	36826	49169	61111	87966	1.10E+05
0.48721	6514.7	23959	36815	49154	61092	87940	1.10E+05
0.48849	13029	23952	36805	49141	61076	87916	1.10E+05
0.48977	22180	23947	36797	49129	61061	87895	1.10E+05
0.49105	31150	23942	36789	49119	61049	87877	1.10E+05
0.49233	21463	23938	36783	49110	61038	87862	1.10E+05
0.49361	13837	23934	36778	49103	61030	87849	1.10E+05
0.49488	2401.9	23932	36773	49098	61023	87840	1.10E+05
0.49616	6452.7	23930	36771	49094	61018	87833	1.10E+05
0.49744	6177.8	23929	36769	49092	61015	87829	1.10E+05
0.49872	9252.8	23928	36768	49091	61014	87827	1.10E+05
